is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
true,false,false,false,false,false,true,com.android.calendar.ViewDetailsPreferences$PreferenceFactory
true,false,false,false,false,false,true,com.android.calendar.WeekNumberTest$DateAndWeekNumber
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$InvalidFormatException
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$PartParser
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseFreq
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseUntil
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseCount
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseInterval
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseBySecond
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByMinute
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByHour
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseByDay
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByMonthDay
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByYearDay
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByWeekNo
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseByMonth
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrence$ParseBySetPos
true,false,false,false,false,false,true,com.android.calendarcommon2.EventRecurrence$ParseWkst
true,false,false,false,false,false,false,com.android.calendarcommon2.EventRecurrenceTest$Check
true,false,false,false,false,false,false,com.android.calendarcommon2.ICalendar$FormatException
true,false,false,false,false,false,true,com.android.calendarcommon2.ICalendar$Component
true,false,false,false,false,false,true,com.android.calendarcommon2.ICalendar$Property
true,false,false,false,false,false,true,com.android.calendarcommon2.ICalendar$Parameter
true,false,false,false,false,false,false,com.android.calendarcommon2.ICalendar$ParserState
true,false,false,false,false,false,true,com.android.calendarcommon2.RecurrenceProcessor$DaySet
true,false,false,false,false,false,false,com.android.common.contacts.BaseEmailAddressAdapter$DirectoryPartition
true,false,false,false,false,false,false,com.android.common.contacts.BaseEmailAddressAdapter$EmailQuery
true,false,false,false,false,false,false,com.android.common.contacts.BaseEmailAddressAdapter$DirectoryListQuery
false,false,false,false,false,false,true,com.android.common.contacts.BaseEmailAddressAdapter$DefaultPartitionFilter
false,false,false,false,false,false,true,com.android.common.contacts.BaseEmailAddressAdapter$DirectoryPartitionFilter
true,false,false,false,false,false,false,com.android.common.contacts.DataUsageStatUpdater$DataUsageFeedback
true,false,false,false,false,false,true,com.android.common.content.ProjectionMap$Builder
true,false,false,false,false,false,false,com.android.common.widget.CompositeCursorAdapter$Partition
false,false,false,false,false,false,true,com.android.common.widget.CompositeCursorAdapterTest$TestCompositeCursorAdapter
true,false,false,false,false,false,false,com.android.common.widget.GroupingListAdapter$PositionMetadata
false,false,false,false,false,false,true,com.android.common.widget.GroupingListAdapter$android.database.DataSetObserver2
false,false,false,false,false,false,true,com.android.common.widget.GroupingListAdapterTests$com.android.common.widget.GroupingListAdapter1
true,false,false,false,false,false,false,com.android.common.LegacyHttpDateTime$TimeOfDay
false,false,false,false,false,false,true,com.android.common.NetworkConnectivityListener$ConnectivityBroadcastReceiver
false,true,false,false,false,false,false,com.android.common.NetworkConnectivityListener$State
true,false,false,false,false,false,true,com.android.common.OperationScheduler$Options
false,false,false,false,false,false,true,com.android.datetimepicker.date.DatePickerDialog$android.view.View.OnClickListener1
false,false,false,false,false,false,true,com.android.datetimepicker.date.DayPickerView$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.datetimepicker.date.DayPickerView$ScrollStateRunnable
true,false,false,false,false,false,true,com.android.datetimepicker.date.MonthAdapter$CalendarDay
false,false,false,false,false,false,true,com.android.datetimepicker.date.MonthView$MonthViewTouchHelper
false,false,false,false,false,false,true,com.android.datetimepicker.date.YearPickerView$YearAdapter
false,false,false,false,false,false,true,com.android.datetimepicker.date.YearPickerView$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.datetimepicker.time.RadialPickerLayout$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.datetimepicker.time.RadialSelectorView$InvalidateUpdateListener
false,false,false,false,false,false,true,com.android.datetimepicker.time.RadialTextsView$InvalidateUpdateListener
false,false,false,false,false,false,true,com.android.datetimepicker.time.TimePickerDialog$android.view.View.OnClickListener3
false,false,false,false,false,false,true,com.android.datetimepicker.time.TimePickerDialog$Node
false,false,false,false,false,false,true,com.android.datetimepicker.time.TimePickerDialog$KeyboardListener
true,false,false,false,false,false,false,com.android.ex.camera2.blocking.BlockingCameraManager$BlockingOpenException
false,false,false,false,false,false,true,com.android.ex.camera2.blocking.BlockingCameraManager$OpenListener
true,false,false,false,false,false,true,com.android.ex.camera2.blocking.BlockingSessionCallback$SessionFuture
true,false,false,false,false,false,true,com.android.ex.camera2.portability.debug.Log$Tag
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$CaptureAvailableListener
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$android.hardware.camera2.CameraCaptureSession$CaptureCallbackCamera2Handler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$android.hardware.camera2.CameraCaptureSession$CaptureCallbackCamera2Handler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$android.hardware.camera2.CameraDevice$StateCallbackCamera2Handler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$com.android.ex.camera2.portability.AndroidCamera2AgentImpl$Camera2Handler$CameraResultStateCallbackCamera2Handler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$Camera2Handler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$com.android.ex.camera2.portability.CameraAgent$CameraAFCallbackAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$java.lang.RunnableAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$com.android.ex.camera2.portability.CameraAgent$CameraAFMoveCallbackAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$java.lang.RunnableAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$java.lang.RunnableAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$com.android.ex.camera2.portability.AndroidCamera2AgentImpl$CaptureAvailableListenerAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$java.lang.RunnableAndroidCamera2ProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$AndroidCamera2ProxyImpl
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$AndroidCamera2StateHolder
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$AndroidCamera2DeviceInfo$AndroidCharacteristics2
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCamera2AgentImpl$AndroidCamera2DeviceInfo
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCameraAgentImpl$com.android.ex.camera2.portability.CameraExceptionHandler1
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AndroidCameraDeviceInfo$AndroidCharacteristics
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AndroidCameraDeviceInfo
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$ParametersCache
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$CameraHandler
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$android.hardware.Camera.AutoFocusCallbackAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$android.hardware.Camera.PictureCallbackAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$java.lang.RunnableAndroidCameraProxyImpl
false,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AndroidCameraProxyImpl
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AndroidCameraStateHolder
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AFCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$AFMoveCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$ShutterCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$PictureCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$PreviewCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.AndroidCameraAgentImpl$FaceDetectionCallbackForward
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCameraCapabilities$FpsComparator
true,false,false,false,false,false,false,com.android.ex.camera2.portability.AndroidCameraCapabilities$SizeComparator
true,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$CameraStartPreviewCallbackForward
true,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$CameraOpenCallbackForward
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.Runnable3
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.RunnableCameraProxy
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.RunnableCameraProxy
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.RunnableCameraProxy
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.RunnableCameraProxy
false,false,false,false,false,false,true,com.android.ex.camera2.portability.CameraAgent$java.lang.RunnableCameraProxy
